id	filename	md5	size	state
a1ebcdb9-90d7-40ed-bbe2-76a11bfc5ab5	TCGA-73-4668-01A-01-TS1.4f9c4f4c-4cae-4abc-a760-0ba05b023b32.svs	1ff996c2e0353e67bd43a447d78d435e	50461563	validated
aad2ab67-f8e0-457a-961a-f411a823f157	TCGA-38-4631-01A-01-BS1.ac8b063c-37ee-4080-aa5e-d13a605dc3bd.svs	7a77faf405116e4468231a2399ec95c0	59548167	validated
b0911e0c-52e8-40a3-a37e-eaa9ba1895f3	TCGA-44-6775-11A-03-TS3.1BE1238F-E7DC-425D-A28D-D0EA175F0DFF.svs	75b4890a1635d0dd19db8eec44656f8e	36989006	validated
b2b28456-4aa5-44e3-b4f4-e6697e681655	TCGA-78-7535-01A-01-BS1.bece83ec-80c6-4163-b489-2495f624cd06.svs	f1e789bfe3dd1c1d0f6a5cbcdfadf590	42236289	validated
b39b625d-5edb-4748-895f-d6b3c51b1d58	TCGA-78-7159-01A-01-TS1.ae248361-8091-4127-a148-608751a4ac65.svs	8b11570138e7f415ec9ed2980c469d5b	54326455	validated
b699db73-b23a-4979-ae65-d3ddb250a05a	TCGA-50-5051-01A-02-BS2.1bdbee1f-f24b-4a65-afb2-3e80e81ff462.svs	d050e840e75da5129a3d496ecf25ed27	51014857	validated
b69e3f17-78ba-4e0c-91a3-55dbaeeb31ba	TCGA-49-6767-11A-01-TS1.fee72e34-c2fc-44f1-bd94-5bf8c0a23423.svs	3dde947ac091d4fddd7a2b0622e9dab6	53899135	validated
b6ab2cb6-c8a6-429f-925b-d4aee2ed951a	TCGA-55-8511-11A-01-TS1.c28c0917-114a-48bb-ae2b-3bb5c057660a.svs	df8b32bba88864a662973870be79e61c	30812153	validated
b746fda2-a503-4cf9-b43a-c14ec35ede0a	TCGA-44-6147-11A-05-TS5.41088AE2-F335-4BA2-B096-F9135208100D.svs	3e509d6ac212a97b92322df01575ae58	51687798	validated
bcc9da18-3d19-48b8-ae71-0541b32593f2	TCGA-78-7536-01A-01-BS1.976e5028-cc47-4c8b-a069-b8aa4761acda.svs	4951d9830d8e4411a934f5c4f2fca1f4	53246379	validated
ca8bc758-d88a-4e80-a6ad-9ef17945c31b	TCGA-44-2668-11A-01-TS1.a439a52a-6c89-4724-bb61-2d1270b637d7.svs	380bc8e6adc23c29f79e7b3a755b7d6f	56185211	validated
cc367d21-fc15-4646-8ed6-1ef47c920acd	TCGA-55-7281-11A-01-TS1.199c495b-020e-42c8-9197-880d6069dab4.svs	42ad5256e8cc41a0de09daa04dd9c111	41194261	validated
cd7dfc21-7303-4127-965b-6c11257ce53b	TCGA-44-4112-11A-02-TSB.273D61E4-3585-4EF2-96E3-C854E2D231C1.svs	683b073b0bc79c092aa60a0a238b1d65	28095606	validated
cd998be9-d712-46ec-aeec-b67a79672521	TCGA-73-4668-01A-01-BS1.98609248-c948-42c6-8260-c2e18a7fb548.svs	9f4e23fb038097deb60c2e6ecf503de5	43458043	validated
cf67f8ed-bcd4-4c76-8505-2a6125d7cf71	TCGA-05-4395-01A-01-BS1.c45b7695-9070-497c-9bd9-fd6d1324e478.svs	91c535936e91f0e06029f220bf8d00f3	52556165	validated
cfb4e41b-62ec-4daf-a531-b73b92486d7a	TCGA-73-4670-11A-01-TS1.0866a46d-4d80-4b4c-9d53-885fa73e13db.svs	eaadeb455728f15a14dfc7bdf16b1332	66703163	validated
d34c260c-dea9-4805-95e2-759e56caf05b	TCGA-75-6211-01A-01-TS1.0b57076e-86c6-4eca-96a6-9210bdff863f.svs	fbe2fceec8e1dc6ff0aef920851c1eb6	49708793	validated
d3ff1572-f214-4f11-82a1-12d558d5097d	TCGA-67-3774-01A-01-TS1.f67c6f27-e04e-4f4e-b438-12f5ffbb578d.svs	740a23933dcee6ded2d618491d687d65	55008549	validated
db6f0335-2d36-4f13-9f16-e51be063b04f	TCGA-91-8499-11A-01-TS1.9064b248-3417-495b-b31e-99b27585b2d9.svs	cbf8749313ffaa7ff602df66e592248e	47976841	validated
ddace783-0911-46eb-ae69-7cfcac07378b	TCGA-97-8547-01A-01-TS1.cf6c29cd-1bf5-41f4-b008-d3e47aeff4ac.svs	56bab8ba3b4f1a93848f0702848bfc95	42275551	validated
df996792-c97f-47ba-9738-a05c59ef7505	TCGA-78-7156-01A-01-TS1.b87a0bce-676c-437a-be81-6cf7854d8385.svs	6abd71535fbb434d1cd2fc42802d517a	51667013	validated
e13dc41d-89ed-4f57-ab96-8ffd744474a8	TCGA-49-4514-11A-01-BS1.03f1d9c6-b5a1-4201-8b61-2a81d8a79d80.svs	b5b5aac4fcc70c75eb9c435ce78cebc0	64753099	validated
e410795b-eecd-4226-accb-bf764bf4731e	TCGA-44-6147-11A-02-TS2.8E142081-7AA9-4B36-BBA2-A4616292B45A.svs	6144f6e65fa51cd8e420ec75a24e1282	21051788	validated
e6fc740b-22dd-480c-a260-1494e4dae8d4	TCGA-73-4662-01A-01-BS1.8080e628-4e9a-4055-9d79-d00c4bb7136d.svs	631576fa44d3b9ab739b7821601fb1e9	56613859	validated
e9fc0770-f1a3-42c5-ae4c-f15818c5cd5d	TCGA-55-6979-11A-01-TS1.6267ddd0-441b-4be5-aeb6-92731d78feb2.svs	d3fd193e0688e62b8ab847e30c78b956	35616267	validated
ea0a149f-47d0-4ba1-b498-1d8f4bdc79c2	TCGA-78-7220-01A-01-TS1.322a58dc-7371-4745-90f7-395370a8fd53.svs	c0f4c32804a301b23a5f7365fcfad8a1	36695949	validated
eb22116e-5c2c-4ece-ba33-2dc44a03ed37	TCGA-78-7535-01A-01-TS1.35e405f0-fc84-4049-b0a8-a99a075dac6b.svs	818096739f94f28af896bc0fb946018e	50694727	validated
ebcc2ece-dc6e-473f-9999-60939879c1a4	TCGA-55-6972-11A-01-TS1.56ffd1ee-a8f0-4f9b-aaab-d625eba5ba90.svs	7ab5feeed2a64185eaee979a58e6f47b	46719389	validated
f2f7604a-ad02-4f5a-b1d7-9db0d4871fa5	TCGA-78-7536-01A-01-TS1.29490ee7-b0ce-437f-9a5d-fc643c3d38d8.svs	073cdd65ad57735ef26afb447684d628	55805961	validated
f374be00-e484-4fb3-a7df-0d3090385073	TCGA-55-7907-01A-01-TS1.9d6f7e1e-2fcc-476e-bee0-17a962b88c68.svs	abe9f12f91c42fd6a1bb364fb1b6a1e2	66706495	validated
f3ea7b50-529a-47f0-9660-5a368f9ee088	TCGA-73-4670-11A-01-BS1.1099bd0c-dead-4ae6-b474-d9e849895914.svs	e92a8b1f278e859ccb8640341ed6056b	30756209	validated
f785c64c-071a-4ecc-a740-50291fda38c3	TCGA-69-7974-01A-01-TS1.dc8774ee-63fa-4b6b-91a8-dda4487e886b.svs	327614dfcd9713100bdcd411ab620987	47920687	validated
fa9e7c57-8777-49db-a031-011769b2304b	TCGA-L9-A444-01A-02-TS2.C284BE25-0367-4B78-A70A-B4B22A73E835.svs	56ca4742351b59de148656227a1e4a41	66450825	validated
