id	filename	md5	size	state
9fd8f917-9cb3-41dc-927c-91a449c6b808	TCGA-38-7271-01A-01-TS1.8e38324c-8605-4f16-a842-082e4ffd94dd.svs	e0d0bc58749567246796d8fbb1e10562	45784353	validated
a0aec6c8-dab6-49d6-bc5f-cadabd5f8475	TCGA-44-3398-11B-01-TS1.0a860872-acfa-45e3-b3ef-9ae4e6b8a4ed.svs	ed9adc171f339a55bfdec0b8985a48ea	54511107	validated
a7d994d6-ddb3-4e05-8077-071801a0e2ae	TCGA-55-6975-11A-01-TS1.9bd5efc7-f279-4150-a410-19fb057f9df8.svs	047526112bf96a6c0e802cd3b83ee5ea	44614173	validated
a8a006b7-d155-4eab-9076-66b1edbcbe6b	TCGA-49-4507-11A-01-BS1.4e88a2c1-7418-4a03-af23-7e82908a5d5a.svs	0e21ae27e032e410356a0e90520d8d18	54792435	validated
ae38efce-6da4-4e75-acf0-9d46f652f132	TCGA-50-8457-11A-01-TS1.d2bec354-b20d-48ba-a81a-8f4b6ac7141f.svs	b0848d2ffdfb3541e77b9ec007f7c04c	58709077	validated
af61986d-ff16-451a-8f7a-685914132bf3	TCGA-69-7761-01A-01-BS1.19480ea3-7dbd-4a5c-a775-a736a89eeb9b.svs	fa0c186d53726419b115f5f9e8370a4a	52982073	validated
b02fe199-2796-4092-ba86-888384c040ad	TCGA-38-4628-11A-01-TS1.7f3c0ede-3530-4579-bc11-cef8496cdd48.svs	f3c496f25bd5ddd61dede61ba8094ec5	36880471	validated
b2d90234-53ab-4823-81d4-211e88c9a9cc	TCGA-67-3773-01A-01-BS1.2e8279d9-57a3-4343-8e8b-0fa7e500a531.svs	f7b6fdc1b31a00bb79faa2f887e96a92	45308693	validated
b2e711f8-d005-4907-b913-8ca1f49245f2	TCGA-91-6836-11A-01-TS1.269174cd-2593-4e3c-a52a-3c0496b059ed.svs	5322280e2ed323810469ea0cdeea4c61	56627743	validated
bf453650-e2f3-4a12-8c64-8e2d1df910bb	TCGA-75-7031-01A-01-BS1.d8662b20-ca4b-4dc1-8c15-fe78f8ea68b8.svs	f7a0121a9fabda918cc1cbaca6e431d8	50798659	validated
bf95d0f2-b6cf-4ba6-bc85-a867f81bd5af	TCGA-38-4630-01A-01-TS1.cdc82c13-163a-4af3-a74a-5af347225b77.svs	81466abed146ff5a020917ec486b7418	48180499	validated
c03692cf-98fe-4f33-82b1-54cfa1609a3e	TCGA-44-2655-01A-01-TS1.13d9a55e-1b18-4594-a19a-9e08528e5a08.svs	4bafb95c99f2ada41e62be535ba5d24b	36448575	validated
c71c16ab-658b-46ac-a215-06ef63c93ff2	TCGA-44-2665-11A-01-TS1.e284642f-9ea2-473f-b1ef-40c35957c436.svs	99436c0c89c1ee0539ff641d027a6b5b	39372633	validated
cf203d83-34ea-49e0-9bf7-34975ca9d630	TCGA-91-8496-01A-01-TS1.a92cfb28-63e4-4853-bc2c-4d614dfebdbf.svs	92f4c6ce2780044e533b6ecb8cb95ec8	15654923	validated
d16d7a12-2d53-4473-819e-239791c9f587	TCGA-44-7671-01A-01-BS1.914604a2-de9c-404d-9fa5-23fbd0b76da3.svs	f10ad5fe67245b8256777f48acac55f9	23583543	validated
d9682adf-d288-4700-b339-520060bfd6fd	TCGA-95-7947-01A-01-TS1.15869217-87cb-4f87-bacf-c12a10bddb77.svs	c5e5822dcc0f91ebc20db3cd90fc7fac	58678927	validated
db32a394-5bc8-4c65-b2b4-4e5b22e715a4	TCGA-49-AARR-11A-01-TS1.FADF8A81-6FD1-493D-828C-B7B9BBF0C145.svs	321c7300a550dd7dcac06027d52df7e6	42236853	validated
dc34e1e2-7c1f-40d5-874c-13506304c6be	TCGA-55-6642-01A-01-TS1.7451219e-0c43-4268-8c42-15f186f66fa3.svs	32d0b49164eded380317563c6e526c10	37982727	validated
dc9154b6-5f84-496a-aebd-e55a3489f59a	TCGA-55-7574-11A-01-TS1.a274ef64-9160-440f-be2a-a4f106f41c7d.svs	187738b050461c11f2e5ad784e1739ad	46990169	validated
dd2f805a-0e1b-458d-a6a1-761ef451eaf1	TCGA-78-7540-01A-01-BS1.79380837-059e-4a6c-b052-7adafbca468c.svs	57c328956a2eb11f924b71a7df4ed9c8	37680893	validated
dd9f099d-c8fd-4b96-9208-9865ec4d638d	TCGA-49-6745-01A-01-BS1.a41e5347-9c8d-4003-a48a-43cd9bfb9dcc.svs	7e3cc8081b4a8d4f88ed6d5bed486a82	49685531	validated
e5628fd9-7415-45d1-8902-322711e25c82	TCGA-38-7271-11A-01-TS1.0125556f-24d6-4976-94fa-f092ebaa418a.svs	016fdffa712ee291c895eeaf95ec7044	16741215	validated
e641b3f8-41b7-4d37-8905-49222922835c	TCGA-50-5942-01A-01-BS1.95ef5e11-391b-4c96-9a72-78f6c0637a4e.svs	368ea7b68002764a52883674f838a0dd	50726253	validated
e7c3f384-b60a-4278-97b0-a2ae6c4f5b3d	TCGA-55-6981-11A-01-TS1.55d649ab-33f0-4e7f-b4f9-df478a6c6d5b.svs	5a9916b76a0ed294210f60dec9038a6f	38051623	validated
f943d77e-b1d8-42ce-a259-e51eeead8249	TCGA-05-4250-01A-01-TS1.5c50e0e0-1414-43f6-8fe1-13fbbcac5ec0.svs	b416a3f495bc33152c95625bc6ed0902	42256085	validated
fe63d8b5-c173-45bd-9404-f89c49296641	TCGA-05-4420-01A-01-TS1.ca743cbe-1c69-4096-97d6-1b83489d1b79.svs	c9a71af4c13b05ec3f2fbf17dad5b463	52634443	validated
